ts,device,co2,temp,rh,rssi
1770175508636,dev01,804,25,50,
1770175508782,dev01,805,25,50,
1770175508834,dev01,806,25,50,
1770175508893,dev01,807,25,50,
1770175508956,dev01,808,25,50,
1770175509104,dev01,809,25,50,
1770175509136,dev01,810,25,50,
1770175509168,dev01,811,25,50,
1770175509203,dev01,812,25,50,
1770175509245,dev01,813,25,50,
1770175509303,dev01,814,25,50,
1770175509367,dev01,815,25,50,
1770175509416,dev01,816,25,50,
1770175509459,dev01,817,25,50,
1770175509497,dev01,818,25,50,
1770175509547,dev01,819,25,50,
1770175509581,dev01,820,25,50,
1770175509621,dev01,821,25,50,
1770175509661,dev01,822,25,50,
1770175509697,dev01,823,25,50,
1770175509743,dev01,824,25,50,
1770175509814,dev01,825,25,50,
1770175509883,dev01,826,25,50,
1770175509947,dev01,827,25,50,
1770175510002,dev01,828,25,50,
1770175510055,dev01,829,25,50,
1770175510100,dev01,830,25,50,
1770175510142,dev01,831,25,50,
1770175510187,dev01,832,25,50,
1770175510230,dev01,833,25,50,
1770175510295,dev01,834,25,50,
1770175510367,dev01,835,25,50,
1770175510423,dev01,836,25,50,
1770175510466,dev01,837,25,50,
1770175510507,dev01,838,25,50,
1770175510548,dev01,839,25,50,
1770175510588,dev01,840,25,50,
1770175510628,dev01,841,25,50,
1770175510669,dev01,842,25,50,
1770175510711,dev01,843,25,50,
1770175510757,dev01,844,25,50,
1770175510830,dev01,845,25,50,
1770175510912,dev01,846,25,50,
1770175510967,dev01,847,25,50,
1770175511010,dev01,848,25,50,
1770175511048,dev01,849,25,50,
1770175511093,dev01,850,25,50,
1770175511131,dev01,851,25,50,
1770175511172,dev01,852,25,50,
1770175511219,dev01,853,25,50,
1770175511291,dev01,854,25,50,
1770175511355,dev01,855,25,50,
1770175511405,dev01,856,25,50,
1770175511555,dev01,857,25,50,
1770175511581,dev01,858,25,50,
1770175511611,dev01,859,25,50,
1770175511652,dev01,860,25,50,
1770175511700,dev01,861,25,50,
1770175511758,dev01,862,25,50,
1770175511828,dev01,863,25,50,
1770175511891,dev01,864,25,50,
1770175511954,dev01,865,25,50,
1770175512015,dev01,866,25,50,
1770175512059,dev01,867,25,50,
1770175512098,dev01,868,25,50,
1770175512139,dev01,869,25,50,
1770175512184,dev01,870,25,50,
1770175512225,dev01,871,25,50,
1770175512269,dev01,872,25,50,
1770175512322,dev01,873,25,50,
1770175512381,dev01,874,25,50,
1770175512545,dev01,875,25,50,
1770175512570,dev01,876,25,50,
1770175512606,dev01,877,25,50,
1770175512645,dev01,878,25,50,
1770175512680,dev01,879,25,50,
1770175512719,dev01,880,25,50,
1770175512755,dev01,881,25,50,
1770175512818,dev01,882,25,50,
1770175512888,dev01,883,25,50,
1770175512941,dev01,884,25,50,
1770175513000,dev01,885,25,50,
1770175513053,dev01,886,25,50,
1770175513100,dev01,887,25,50,
1770175513142,dev01,888,25,50,
1770175513183,dev01,889,25,50,
1770175513226,dev01,890,25,50,
1770175513278,dev01,891,25,50,
1770175513339,dev01,892,25,50,
1770175513406,dev01,893,25,50,
1770175513456,dev01,894,25,50,
1770175513500,dev01,895,25,50,
1770175513541,dev01,896,25,50,
1770175513683,dev01,897,25,50,
1770175513726,dev01,898,25,50,
1770175513782,dev01,899,25,50,
1770175513848,dev01,900,25,50,
1770175513917,dev01,901,25,50,
1770175513973,dev01,902,25,50,
1770175514030,dev01,903,25,50,
1770175514069,dev01,904,25,50,
1770175514115,dev01,905,25,50,
1770175514156,dev01,906,25,50,
1770175514198,dev01,907,25,50,
1770175514240,dev01,908,25,50,
1770175514305,dev01,909,25,50,
1770175514374,dev01,910,25,50,
1770175514435,dev01,911,25,50,
1770175514483,dev01,912,25,50,
1770175514524,dev01,913,25,50,
1770175514563,dev01,914,25,50,
1770175514607,dev01,915,25,50,
1770175514650,dev01,916,25,50,
1770175514702,dev01,917,25,50,
1770175514769,dev01,918,25,50,
1770175514846,dev01,919,25,50,
1770175514914,dev01,920,25,50,
1770175514965,dev01,921,25,50,
1770175515019,dev01,922,25,50,
1770175515071,dev01,923,25,50,
1770175515130,dev01,924,25,50,
1770175515200,dev01,925,25,50,
1770175515289,dev01,926,25,50,
1770175515362,dev01,927,25,50,
1770175515425,dev01,928,25,50,
1770175515479,dev01,929,25,50,
1770175515528,dev01,930,25,50,
1770175515574,dev01,931,25,50,
1770175515617,dev01,932,25,50,
1770175515665,dev01,933,25,50,
1770175515721,dev01,934,25,50,
1770175515786,dev01,935,25,50,
1770175515853,dev01,936,25,50,
1770175515929,dev01,937,25,50,
1770175516009,dev01,938,25,50,
1770175516080,dev01,939,25,50,
1770175516145,dev01,940,25,50,
1770175516208,dev01,941,25,50,
1770175516276,dev01,942,25,50,
1770175516357,dev01,943,25,50,
1770175516433,dev01,944,25,50,
1770175516513,dev01,945,25,50,
1770175516577,dev01,946,25,50,
1770175516627,dev01,947,25,50,
1770175516667,dev01,948,25,50,
1770175516710,dev01,949,25,50,
1770175516755,dev01,950,25,50,
1770175516825,dev01,951,25,50,
1770175516898,dev01,952,25,50,
1770175516965,dev01,953,25,50,
1770175517019,dev01,954,25,50,
1770175517179,dev01,955,25,50,
1770175517211,dev01,956,25,50,
1770175517244,dev01,957,25,50,
1770175517278,dev01,958,25,50,
1770175517316,dev01,959,25,50,
1770175517371,dev01,960,25,50,
1770175517424,dev01,961,25,50,
1770175517467,dev01,962,25,50,
1770175517505,dev01,963,25,50,
1770175517550,dev01,964,25,50,
1770175517582,dev01,965,25,50,
1770175517614,dev01,966,25,50,
1770175517650,dev01,967,25,50,
1770175517687,dev01,968,25,50,
1770175517729,dev01,969,25,50,
1770175517889,dev01,970,25,50,
1770175517927,dev01,971,25,50,
1770175517967,dev01,972,25,50,
1770175518009,dev01,973,25,50,
1770175518161,dev01,974,25,50,
1770175518198,dev01,975,25,50,
1770175518234,dev01,976,25,50,
1770175518286,dev01,977,25,50,
1770175518339,dev01,978,25,50,
1770175518380,dev01,979,25,50,
1770175518432,dev01,980,25,50,
1770175518479,dev01,981,25,50,
1770175518523,dev01,982,25,50,
1770175518563,dev01,983,25,50,
1770175518604,dev01,984,25,50,
1770175518650,dev01,985,25,50,
1770175518687,dev01,986,25,50,
1770175518731,dev01,987,25,50,
1770175518802,dev01,988,25,50,
1770175518875,dev01,989,25,50,
1770175518939,dev01,990,25,50,
1770175519115,dev01,991,25,50,
1770175519141,dev01,992,25,50,
1770175519174,dev01,993,25,50,
1770175519209,dev01,994,25,50,
1770175519257,dev01,995,25,50,
1770175519317,dev01,996,25,50,
1770175519388,dev01,997,25,50,
1770175519446,dev01,998,25,50,
1770175519490,dev01,999,25,50,
1770175519535,dev01,1000,25,50,
1770177724772,dev01,100,25,50,
1770177724800,dev01,200,25,50,
1770177724826,dev01,300,25,50,
1770177724853,dev01,400,25,50,
1770177724880,dev01,500,25,50,
1770177724906,dev01,600,25,50,
1770177724933,dev01,700,25,50,
1770177724962,dev01,800,25,50,
1770177724989,dev01,900,25,50,
1770177725014,dev01,1000,25,50,
1770177725040,dev01,1100,25,50,
1770177725069,dev01,1200,25,50,
1770177725097,dev01,1300,25,50,
1770177725127,dev01,1400,25,50,
1770177725154,dev01,1500,25,50,
1770177725183,dev01,1600,25,50,
1770177725214,dev01,1700,25,50,
1770177725245,dev01,1800,25,50,
1770177725276,dev01,1900,25,50,
1770177725312,dev01,2000,25,50,
1770177829463,dev01,100,25,50,
1770177829486,dev01,200,25,50,
1770177829512,dev01,300,25,50,
1770177829535,dev01,400,25,50,
1770177829560,dev01,500,25,50,
1770177829585,dev01,600,25,50,
1770177829717,dev01,700,25,50,
1770177829757,dev01,800,25,50,
1770177829783,dev01,900,25,50,
1770177829807,dev01,1000,25,50,
1770177829832,dev01,1100,25,50,
1770177829856,dev01,1200,25,50,
1770177829880,dev01,1300,25,50,
1770177829905,dev01,1400,25,50,
1770177829930,dev01,1500,25,50,
1770177829955,dev01,1600,25,50,
1770177829984,dev01,1700,25,50,
1770177830011,dev01,1800,25,50,
1770177830037,dev01,1900,25,50,
1770177830065,dev01,2000,25,50,
1770177830095,dev01,2100,25,50,
1770177830125,dev01,2200,25,50,
1770177830165,dev01,2300,25,50,
1770177830288,dev01,2400,25,50,
1770177830357,dev01,2500,25,50,
1770177830416,dev01,2600,25,50,
1770177830465,dev01,2700,25,50,
1770177830558,dev01,2800,25,50,
1770177830655,dev01,2900,25,50,
1770177830736,dev01,3000,25,50,
1770177830778,dev01,3100,25,50,
1770177830820,dev01,3200,25,50,
1770177830861,dev01,3300,25,50,
1770177830904,dev01,3400,25,50,
1770177830945,dev01,3500,25,50,
1770177830983,dev01,3600,25,50,
1770177831020,dev01,3700,25,50,
1770177831059,dev01,3800,25,50,
1770177831099,dev01,3900,25,50,
1770177831148,dev01,4000,25,50,
1770177831195,dev01,4100,25,50,
1770177831241,dev01,4200,25,50,
1770177831290,dev01,4300,25,50,
1770177831334,dev01,4400,25,50,
1770177831384,dev01,4500,25,50,
1770177831542,dev01,4600,25,50,
1770177831575,dev01,4700,25,50,
1770177831607,dev01,4800,25,50,
1770177831637,dev01,4900,25,50,
1770177831674,dev01,5000,25,50,
1770177831712,dev01,5100,25,50,
1770177831754,dev01,5200,25,50,
1770177831793,dev01,5300,25,50,
1770177831828,dev01,5400,25,50,
1770177831860,dev01,5500,25,50,
1770177831897,dev01,5600,25,50,
1770177831935,dev01,5700,25,50,
1770177831973,dev01,5800,25,50,
1770177832015,dev01,5900,25,50,
1770177832057,dev01,6000,25,50,
1770177832097,dev01,6100,25,50,
1770177832141,dev01,6200,25,50,
1770177832193,dev01,6300,25,50,
1770177832236,dev01,6400,25,50,
1770177832290,dev01,6500,25,50,
1770177832339,dev01,6600,25,50,
1770177832389,dev01,6700,25,50,
1770177832546,dev01,6800,25,50,
1770177832593,dev01,6900,25,50,
1770177832625,dev01,7000,25,50,
1770177832662,dev01,7100,25,50,
1770177832806,dev01,7200,25,50,
1770177832830,dev01,7300,25,50,
1770177832871,dev01,7400,25,50,
1770177832902,dev01,7500,25,50,
1770177832933,dev01,7600,25,50,
1770177832969,dev01,7700,25,50,
1770177833002,dev01,7800,25,50,
1770177833038,dev01,7900,25,50,
1770177833077,dev01,8000,25,50,
1770177833114,dev01,8100,25,50,
1770177833154,dev01,8200,25,50,
1770177833204,dev01,8300,25,50,
1770177833244,dev01,8400,25,50,
1770177833292,dev01,8500,25,50,
1770177833345,dev01,8600,25,50,
1770177833491,dev01,8700,25,50,
1770177833520,dev01,8800,25,50,
1770177833550,dev01,8900,25,50,
1770177833581,dev01,9000,25,50,
1770177833610,dev01,9100,25,50,
1770177833639,dev01,9200,25,50,
1770177833673,dev01,9300,25,50,
1770177833705,dev01,9400,25,50,
1770177833742,dev01,9500,25,50,
1770177833777,dev01,9600,25,50,
1770177833815,dev01,9700,25,50,
1770177833853,dev01,9800,25,50,
1770177833896,dev01,9900,25,50,
1770177833931,dev01,10000,25,50,
1770177833964,dev01,10100,25,50,
1770177834000,dev01,10200,25,50,
1770177834038,dev01,10300,25,50,
1770177834077,dev01,10400,25,50,
1770177834117,dev01,10500,25,50,
1770177834172,dev01,10600,25,50,
1770177834224,dev01,10700,25,50,
1770177834270,dev01,10800,25,50,
1770177834316,dev01,10900,25,50,
1770177834362,dev01,11000,25,50,
1770177834409,dev01,11100,25,50,
1770177834451,dev01,11200,25,50,
1770177834493,dev01,11300,25,50,
1770177834531,dev01,11400,25,50,
1770177834578,dev01,11500,25,50,
1770177834620,dev01,11600,25,50,
1770177834660,dev01,11700,25,50,
1770177834705,dev01,11800,25,50,
1770177834747,dev01,11900,25,50,
1770177834790,dev01,12000,25,50,
1770177834824,dev01,12100,25,50,
1770177834859,dev01,12200,25,50,
1770177834900,dev01,12300,25,50,
1770177834936,dev01,12400,25,50,
1770177834982,dev01,12500,25,50,
1770177835017,dev01,12600,25,50,
1770177835050,dev01,12700,25,50,
1770177835086,dev01,12800,25,50,
1770177835129,dev01,12900,25,50,
1770177835167,dev01,13000,25,50,
1770177835207,dev01,13100,25,50,
1770177835261,dev01,13200,25,50,
1770177835312,dev01,13300,25,50,
1770177835357,dev01,13400,25,50,
1770177835398,dev01,13500,25,50,
1770177835442,dev01,13600,25,50,
1770177835490,dev01,13700,25,50,
1770177835541,dev01,13800,25,50,
1770177835591,dev01,13900,25,50,
1770177835635,dev01,14000,25,50,
1770177835676,dev01,14100,25,50,
1770177835718,dev01,14200,25,50,
1770177835758,dev01,14300,25,50,
1770177835793,dev01,14400,25,50,
1770177835831,dev01,14500,25,50,
1770177835869,dev01,14600,25,50,
1770177835907,dev01,14700,25,50,
1770177835945,dev01,14800,25,50,
1770177835982,dev01,14900,25,50,
1770177836016,dev01,15000,25,50,
1770177836053,dev01,15100,25,50,
1770177836090,dev01,15200,25,50,
1770177836134,dev01,15300,25,50,
1770177836174,dev01,15400,25,50,
1770177836221,dev01,15500,25,50,
1770177836269,dev01,15600,25,50,
1770177836313,dev01,15700,25,50,
1770177836363,dev01,15800,25,50,
1770177836509,dev01,15900,25,50,
1770177836546,dev01,16000,25,50,
1770177836593,dev01,16100,25,50,
1770177836644,dev01,16200,25,50,
1770177836686,dev01,16300,25,50,
1770177836734,dev01,16400,25,50,
1770177836789,dev01,16500,25,50,
1770177836830,dev01,16600,25,50,
1770177836876,dev01,16700,25,50,
1770177836916,dev01,16800,25,50,
1770177836957,dev01,16900,25,50,
1770177837005,dev01,17000,25,50,
1770177837043,dev01,17100,25,50,
1770177837095,dev01,17200,25,50,
1770177837146,dev01,17300,25,50,
1770177837209,dev01,17400,25,50,
1770177837270,dev01,17500,25,50,
1770177837347,dev01,17600,25,50,
1770177837416,dev01,17700,25,50,
1770177837531,dev01,17800,25,50,
1770177837721,dev01,17900,25,50,
1770177837887,dev01,18000,25,50,
1770177838013,dev01,18100,25,50,
1770177838127,dev01,18200,25,50,
1770177838367,dev01,18300,25,50,
1770177838537,dev01,18400,25,50,
1770177838657,dev01,18500,25,50,
1770177838771,dev01,18600,25,50,
1770177838881,dev01,18700,25,50,
1770177839008,dev01,18800,25,50,
1770177839106,dev01,18900,25,50,
1770177839334,dev01,19000,25,50,
1770177839440,dev01,19100,25,50,
1770177839564,dev01,19200,25,50,
1770177839684,dev01,19300,25,50,
1770177839796,dev01,19400,25,50,
1770177839903,dev01,19500,25,50,
1770177839964,dev01,19600,25,50,
1770177840036,dev01,19700,25,50,
1770177840233,dev01,19800,25,50,
1770177840283,dev01,19900,25,50,
1770177840326,dev01,20000,25,50,
1770177857445,dev01,100,25,50,
1770177857470,dev01,200,25,50,
1770177857493,dev01,300,25,50,
1770177857518,dev01,400,25,50,
1770177857543,dev01,500,25,50,
1770177857568,dev01,600,25,50,
1770177857593,dev01,700,25,50,
1770177857619,dev01,800,25,50,
1770177857643,dev01,900,25,50,
1770177857670,dev01,1000,25,50,
1770177857695,dev01,1100,25,50,
1770177857720,dev01,1200,25,50,
1770177857747,dev01,1300,25,50,
1770177857778,dev01,1400,25,50,
1770177857808,dev01,1500,25,50,
1770177857837,dev01,1600,25,50,
1770177857872,dev01,1700,25,50,
1770177857903,dev01,1800,25,50,
1770177857935,dev01,1900,25,50,
1770177857968,dev01,2000,25,50,
1770178097753,dev01,100,25,50,
1770178099247,dev01,200,25,50,
1770178100155,dev01,300,25,50,
1770178101192,dev01,400,25,50,
1770178102233,dev01,500,25,50,
1770178103246,dev01,600,25,50,
1770178104273,dev01,700,25,50,
1770178105200,dev01,800,25,50,
1770178106230,dev01,900,25,50,
1770178107157,dev01,1000,25,50,
1770178108185,dev01,1100,25,50,
1770178109215,dev01,1200,25,50,
1770178110130,dev01,1300,25,50,
1770178111185,dev01,1400,25,50,
1770178112225,dev01,1500,25,50,
1770178113160,dev01,1600,25,50,
1770178114185,dev01,1700,25,50,
1770178115233,dev01,1800,25,50,
1770178116148,dev01,1900,25,50,
1770178117175,dev01,2000,25,50,
1770178267730,dev01,100,25,50,
1770178268148,dev01,200,25,50,
1770178269148,dev01,300,25,50,
1770178270162,dev01,400,25,50,
1770178271260,dev01,500,25,50,
1770178272217,dev01,600,25,50,
1770178273137,dev01,700,25,50,
1770178274203,dev01,800,25,50,
1770178275233,dev01,900,25,50,
1770178276171,dev01,1000,25,50,
1770178277192,dev01,1100,25,50,
1770178278190,dev01,1200,25,50,
1770178279235,dev01,1300,25,50,
1770178280154,dev01,1400,25,50,
1770178281295,dev01,1500,25,50,
1770178282205,dev01,1600,25,50,
1770178283226,dev01,1700,25,50,
1770178284153,dev01,1800,25,50,
1770178285181,dev01,1900,25,50,
1770178286188,dev01,2000,25,50,
1770178399253,dev01,100,25,50,
1770178399285,dev01,200,25,50,
1770178399313,dev01,300,25,50,
1770178399343,dev01,400,25,50,
1770178399374,dev01,500,25,50,
1770178399408,dev01,600,25,50,
1770178399445,dev01,700,25,50,
1770178399483,dev01,800,25,50,
1770178399522,dev01,900,25,50,
1770178399562,dev01,1000,25,50,
1770178399606,dev01,1100,25,50,
1770178399652,dev01,1200,25,50,
1770178399701,dev01,1300,25,50,
1770178399752,dev01,1400,25,50,
1770178399800,dev01,1500,25,50,
1770178399842,dev01,1600,25,50,
1770178399885,dev01,1700,25,50,
1770178399927,dev01,1800,25,50,
1770178399966,dev01,1900,25,50,
1770178400005,dev01,2000,25,50,
1770178400046,dev01,2100,25,50,
1770178400085,dev01,2200,25,50,
1770178400132,dev01,2300,25,50,
1770178400174,dev01,2400,25,50,
1770178400214,dev01,2500,25,50,
1770178400370,dev01,2600,25,50,
1770178400411,dev01,2700,25,50,
1770178400553,dev01,2800,25,50,
1770178400589,dev01,2900,25,50,
1770178400623,dev01,3000,25,50,
1770178921619,dev01,100,25,50,
1770178922158,dev01,200,25,50,
1770178923200,dev01,300,25,50,
1770178924348,dev01,400,25,50,
1770178925231,dev01,500,25,50,
1770178926213,dev01,600,25,50,
1770178927255,dev01,700,25,50,
1770178928234,dev01,800,25,50,
1770178929154,dev01,900,25,50,
1770178930216,dev01,1000,25,50,
1770178931181,dev01,1100,25,50,
1770178932231,dev01,1200,25,50,
1770178933222,dev01,1300,25,50,
1770178934157,dev01,1400,25,50,
1770178935231,dev01,1500,25,50,
1770178936160,dev01,1600,25,50,
1770178937214,dev01,1700,25,50,
1770178938264,dev01,1800,25,50,
1770178939172,dev01,1900,25,50,
1770178940333,dev01,2000,25,50,
1770178941174,dev01,2100,25,50,
1770178942235,dev01,2200,25,50,
1770178943169,dev01,2300,25,50,
1770178944246,dev01,2400,25,50,
1770178945217,dev01,2500,25,50,
1770178946143,dev01,2600,25,50,
1770178947201,dev01,2700,25,50,
1770178948251,dev01,2800,25,50,
1770178949167,dev01,2900,25,50,
1770178950198,dev01,3000,25,50,
1770179126390,dev01,100,25,50,
1770179127152,dev01,200,25,50,
1770179128143,dev01,300,25,50,
1770179129224,dev01,400,25,50,
1770179130296,dev01,500,25,50,
1770179131167,dev01,600,25,50,
1770179132224,dev01,700,25,50,
1770179133185,dev01,800,25,50,
1770179134230,dev01,900,25,50,
1770179135200,dev01,1000,25,50,
1770179136160,dev01,1100,25,50,
1770179137190,dev01,1200,25,50,
1770179138226,dev01,1300,25,50,
1770179139172,dev01,1400,25,50,
1770179140236,dev01,1500,25,50,
1770179141189,dev01,1600,25,50,
1770179142250,dev01,1700,25,50,
1770179143219,dev01,1800,25,50,
1770179144161,dev01,1900,25,50,
1770179145238,dev01,2000,25,50,
1770179146195,dev01,2100,25,50,
1770179147249,dev01,2200,25,50,
1770179148194,dev01,2300,25,50,
1770179149267,dev01,2400,25,50,
1770179150205,dev01,2500,25,50,
1770179151265,dev01,2600,25,50,
1770179152217,dev01,2700,25,50,
1770179153151,dev01,2800,25,50,
1770179154199,dev01,2900,25,50,
1770179155164,dev01,3000,25,50,
1770186416794,dev01,626,26.3,74.9,
1770186416997,dev01,1208,26.3,66,
1770186417202,dev01,926,23.8,50.4,
1770186417405,dev01,429,20.8,39.4,
1770186417607,dev01,402,24.2,53.6,
1770186417811,dev01,1119,21.8,65.2,
1770186418030,dev01,1163,26.3,59.1,
1770186418233,dev01,625,25.2,55.3,
1770186418436,dev01,576,22.8,71.6,
1770186418639,dev01,1089,25.2,73.4,
1770186418844,dev01,564,26.2,39.4,
1770186419047,dev01,758,22.1,68.5,
1770186419251,dev01,621,26.7,57.1,
1770186419462,dev01,994,20.2,43.8,
1770186419670,dev01,1099,21.4,57.4,
1770186419873,dev01,1065,22.5,36,
1770186420077,dev01,514,20.5,67,
1770186420278,dev01,1071,25.6,69.5,
1770186420480,dev01,853,26.3,42.7,
1770186420693,dev01,1292,27.6,57.5,
1770186420894,dev01,641,23.7,51.5,
1770186421099,dev01,1091,25.5,62.8,
1770186421306,dev01,547,20.3,48.9,
1770186421510,dev01,924,24.1,54.6,
1770186421724,dev01,876,25,59.6,
1770186421926,dev01,1037,24.1,43.1,
1770186422136,dev01,735,27.3,59.6,
1770186422345,dev01,407,24.5,51.1,
1770186422545,dev01,563,22.4,43.7,
1770186422752,dev01,607,26.1,69.9,
1770186422959,dev01,615,26.4,53.3,
1770186423161,dev01,453,25.8,38.6,
1770186423367,dev01,1169,26.1,54.1,
1770186423567,dev01,614,20.7,49.4,
1770186423774,dev01,460,22.5,69,
1770186423989,dev01,473,25.4,49.4,
1770186424198,dev01,980,26.5,59.1,
1770186424402,dev01,550,21.5,61.5,
1770186424605,dev01,1218,21,52.7,
1770186424812,dev01,1157,26.4,70.6,
1770186425021,dev01,947,27.5,63.1,
1770186425230,dev01,484,24.8,58.1,
1770186425442,dev01,957,21.8,74.5,
1770186425650,dev01,946,27.5,55.9,
1770186425864,dev01,489,21.9,53.6,
1770186426076,dev01,1062,24.3,65.5,
1770186426276,dev01,619,22.5,42.1,
1770186426503,dev01,490,27.1,38.9,
